예술의전당 한가람미술관,우리목가구의멋과아름다움,대관,2018-06-12,2018-06-19,7052
예술의전당 IBK챔버홀,코리아솔로이츠 오케스트라 초청 이안 홉슨 특별연주회,대관,2018-06-13,2018-06-13,526
예술의전당 리사이틀홀,임리라 피아노 독주회,대관,2018-06-13,2018-06-13,218
예술의전당 오페라극장,2018 수지오페라단 오페라 <라 보엠>,대관,2018-06-13,2018-06-15,4037
예술의전당 콘서트홀,서울대학교 윈드앙상블 연주회,대관,2018-06-13,2018-06-13,1095
예술의전당 한가람미술관,아트포럼인터내셔널 51회 정기전,대관,2018-06-13,2018-06-20,11002
예술의전당 IBK챔버홀,이승희 바이올린 독주회,대관,2018-06-14,2018-06-14,275
예술의전당 리사이틀홀,김유미 바이올린 독주회,대관,2018-06-14,2018-06-14,231
예술의전당 콘서트홀,신세계 클래식 페스티벌,대관,2018-06-14,2018-06-14,1784
예술의전당 콘서트홀,한화생명과 함께하는 예술의전당 11시콘서트(6월),기획,2018-06-14,2018-06-14,1646
예술의전당 한가람미술관,영월에 가면 박물관이 보인다,대관,2018-06-14,2018-06-20,4382
예술의전당 IBK챔버홀,NVH코리아와 함께 하는 제11회 프렌즈오브뮤직 음악회,대관,2018-06-15,2018-06-15,460
예술의전당 리사이틀홀,한국피아노두오협회 제 62회 정기연주회,대관,2018-06-15,2018-06-15,328
예술의전당 자유소극장,국립현대무용단 스웨덴 커넥션Ⅰ,대관,2018-06-15,2018-06-17,767
예술의전당 콘서트홀,한화클래식 2018,대관,2018-06-15,2018-06-15,1764
예술의전당 IBK챔버홀,제11회 현대음악앙상블 트와씨 정기연주회,대관,2018-06-16,2018-06-16,262
예술의전당 IBK챔버홀,월드비전 합창단과 함께 떠나는 클래식 여행,대관,2018-06-16,2018-06-16,533
예술의전당 리사이틀홀,윤여민 색소폰 독주회,대관,2018-06-16,2018-06-16,227
예술의전당 콘서트홀,한화클래식 2018,대관,2018-06-16,2018-06-16,1934
예술의전당 콘서트홀,신세계와 함께하는 2018 예술의전당 토요콘서트(6월),기획,2018-06-16,2018-06-16,1540
예술의전당 IBK챔버홀,민유경 바이올린 리사이틀,대관,2018-06-17,2018-06-17,330
예술의전당 IBK챔버홀,블래져 목관 앙상블 제2회 정기연주회,대관,2018-06-17,2018-06-17,434
예술의전당 리사이틀홀,이윤정 오보에 독주회,대관,2018-06-17,2018-06-17,188
예술의전당 리사이틀홀,임남희:베토벤 피아노 소나타 전곡 연주회 V,대관,2018-06-17,2018-06-17,287
예술의전당 콘서트홀,레이 첸 바이올린 리사이틀,대관,2018-06-17,2018-06-17,784
예술의전당 IBK챔버홀,2018 그랜드 피아노 콘서트,대관,2018-06-19,2018-06-19,386
예술의전당 리사이틀홀,임홍균 바이올린 독주회,대관,2018-06-19,2018-06-19,152
예술의전당 콘서트홀,이마에스트리 제13회 정기연주회,대관,2018-06-19,2018-06-19,1862
예술의전당 IBK챔버홀,제3회 누뚜 정기연주회,대관,2018-06-20,2018-06-20,248
예술의전당 리사이틀홀,2018 대한민국 실내악 작곡제전 III,대관,2018-06-20,2018-06-20,128
예술의전당 콘서트홀,한국예술종합학교 음악원 개원 25주년 기념 음악회,대관,2018-06-20,2018-06-20,1612
예술의전당 한가람디자인미술관,박소형 개인전,대관,2018-06-20,2018-06-27,982
예술의전당 한가람디자인미술관,대한민국 新예술인展,대관,2018-06-20,2018-06-28,2234
예술의전당 CJ 토월극장,브로드웨이 42번가,대관,2018-06-21,2018-08-19,57354
예술의전당 IBK챔버홀,송지원 바이올린 독주회,대관,2018-06-21,2018-06-21,212
예술의전당 리사이틀홀,정지강 윤형숙 피아노 두오 연주회,대관,2018-06-21,2018-06-21,107
예술의전당 콘서트홀,코리아남성합창단 제19회 정기연주회,대관,2018-06-21,2018-06-21,1671
예술의전당 IBK챔버홀,서울 플루트 솔로이스츠 제8회 정기연주회,대관,2018-06-22,2018-06-22,204
예술의전당 리사이틀홀,강혜영 피아노 독주회,대관,2018-06-22,2018-06-22,185
예술의전당 오페라극장,[2018 대한민국발레축제] 국립발레단 <안나 카레니나>,대관,2018-06-22,2018-06-24,7324
예술의전당 자유소극장,햄릿-The actor,대관,2018-06-22,2018-07-15,3951
예술의전당 콘서트홀,베르디 레퀴엠,대관,2018-06-22,2018-06-22,1168
예술의전당 한가람미술관,서경자 개인전 <명상 - 더 레드 인 블루>,대관,2018-06-22,2018-07-02,4570
예술의전당 IBK챔버홀,올림푸스와 함께하는“올림# 콘서트”,기획,2018-06-23,2018-06-23,536
예술의전당 IBK챔버홀,제10회 저스트 비바체 페스티벌 콘서트,대관,2018-06-23,2018-06-23,373
예술의전당 리사이틀홀,소프라노 고미현 교수 제26회 독창회,대관,2018-06-23,2018-06-23,152
예술의전당 콘서트홀,두드림 파라다이스,대관,2018-06-23,2018-06-23,1333
예술의전당 한가람미술관,제15회서초미술협회전,대관,2018-06-23,2018-07-01,2984
예술의전당 IBK챔버홀,가일 플레이어즈 정기연주회,대관,2018-06-24,2018-06-24,260
예술의전당 IBK챔버홀,모리스콰르텟 제21회 정기연주회,대관,2018-06-24,2018-06-24,280
예술의전당 리사이틀홀,이인 플루트 독주회,대관,2018-06-24,2018-06-24,138
예술의전당 리사이틀홀,이니스 앙상블 10주년 기념음악회,대관,2018-06-24,2018-06-24,270
예술의전당 콘서트홀,루체른 심포니,대관,2018-06-24,2018-06-24,1675
예술의전당 IBK챔버홀,"To Know, To Love 2018",대관,2018-06-26,2018-06-26,511
예술의전당 리사이틀홀,정정호 바이올린 독주회 <파가니니의 속삭임>,대관,2018-06-26,2018-06-26,96
예술의전당 콘서트홀,[창단30주년기념]부천시립합창단 제136회 정기연주회_위대한작곡가시리즈6(I) 라흐마니노프,대관,2018-06-26,2018-06-26,690
예술의전당 IBK챔버홀,2018 문화가 있는 날 SAC 아티스트 라운지(6월),기획,2018-06-27,2018-06-27,513
예술의전당 리사이틀홀,2018 PAN 목관 5중주 정기연주회,대관,2018-06-27,2018-06-27,171
예술의전당 콘서트홀,코리안심포니오케스트라 넥스트 스테이지 -  차웅.김범준,대관,2018-06-27,2018-06-27,754
예술의전당 IBK챔버홀,더 뉴 바로크 컴퍼니 프로젝트 #5,대관,2018-06-28,2018-06-28,157
예술의전당 콘서트홀,서울시향 2018 마르쿠스 슈텐츠의 모차르트 교향곡①,대관,2018-06-28,2018-06-28,1174
예술의전당 IBK챔버홀,서울아카데미앙상블 제86회 정기연주회,대관,2018-06-29,2018-06-29,399
예술의전당 리사이틀홀,박성열 피아노 독주회,대관,2018-06-29,2018-06-29,167
예술의전당 콘서트홀,서울시향 2018 마르쿠스 슈텐츠의 모차르트 교향곡②,대관,2018-06-29,2018-06-29,1253
예술의전당 한가람디자인미술관,‘The Loop’ - 텍스타일 디자인 展,대관,2018-06-29,2018-07-08,1459
예술의전당 IBK챔버홀,문지웅 튜바 독주회,대관,2018-06-30,2018-06-30,157
예술의전당 IBK챔버홀,앙상블 우리 제8회 정기연주회,대관,2018-06-30,2018-06-30,216
예술의전당 리사이틀홀,이소란 김진욱 듀오콘서트,대관,2018-06-30,2018-06-30,104
예술의전당 리사이틀홀,앙상블 포럼21 아홉번째 정기연주회,대관,2018-06-30,2018-06-30,159
예술의전당 콘서트홀,KBS교향악단 제731회 정기연주회,대관,2018-06-30,2018-06-30,1326
예술의전당 한가람미술관,니키 드 생팔展_마즈다 컬렉션,기획,2018-06-30,2018-09-25,42164
예술의전당 IBK챔버홀,신지연 피아노 독주회,대관,2018-07-01,2018-07-01,218
예술의전당 IBK챔버홀,앙상블 에스쁘아 제5회 정기연주회,대관,2018-07-01,2018-07-01,111
예술의전당 리사이틀홀,김우진 첼로 독주회,대관,2018-07-01,2018-07-01,161
예술의전당 리사이틀홀,김태영 색소폰 독주회,대관,2018-07-01,2018-07-01,175
예술의전당 콘서트홀,"하루키, 애니메이션 거장을 만나다",대관,2018-07-01,2018-07-01,2929
예술의전당 한가람디자인미술관,신미식 작가 x 윤쌍웅 작가 기증 작품전,대관,2018-07-01,2018-07-12,2046
예술의전당 IBK챔버홀,제 17회 국립오페라단  성악콩쿠르 본선,대관,2018-07-03,2018-07-03,331
예술의전당 리사이틀홀,조지현의 Beethoven Cycle 6회,대관,2018-07-03,2018-07-03,175
예술의전당 콘서트홀,세종솔로이스츠의 힉엣눙크! 서울 갈라콘서트,대관,2018-07-03,2018-07-03,1167
예술의전당 IBK챔버홀,이유현 피아노 리사이틀  ‘SCHUMANN’,대관,2018-07-04,2018-07-04,151
예술의전당 리사이틀홀,임지희 바이올린 독주회,대관,2018-07-04,2018-07-04,212
예술의전당 콘서트홀,제18회 코리아합창페스티벌 2,대관,2018-07-04,2018-07-04,1036
예술의전당 IBK챔버홀,심준호 귀국 첼로 독주회,대관,2018-07-05,2018-07-05,445
예술의전당 리사이틀홀,정진희 바이올린 독주회,대관,2018-07-05,2018-07-05,220
예술의전당 콘서트홀,[창단 30주년 기념]부천필하모닉오케스트라 제237회 정기연주회_말러가 바라본 베토벤,대관,2018-07-05,2018-07-05,1309
예술의전당 IBK챔버홀,The Winds '한 여름밤의 살롱 콘서트',대관,2018-07-06,2018-07-06,529
예술의전당 리사이틀홀,나채원 플루트 독주회,대관,2018-07-06,2018-07-06,217
예술의전당 콘서트홀,서울시향 2018 바흐의 요한 수난곡①,대관,2018-07-06,2018-07-06,1272
예술의전당 IBK챔버홀,"김다미, 문지영 듀오 리사이틀",대관,2018-07-07,2018-07-07,447
예술의전당 IBK챔버홀,2018 예술의전당 문화햇살콘서트 - 음악이 길이 되는 콘서트,기획,2018-07-07,2018-07-07,552
예술의전당 리사이틀홀,이재완 피아노 독주회,대관,2018-07-07,2018-07-07,154
예술의전당 리사이틀홀,이지현의 바순시리즈 3,대관,2018-07-07,2018-07-07,226
예술의전당 콘서트홀,서울시향 2018 바흐의 요한 수난곡②,대관,2018-07-07,2018-07-07,1326
예술의전당 IBK챔버홀,첼리스타 첼로앙상블 여름 음악회,대관,2018-07-08,2018-07-08,535
예술의전당 IBK챔버홀,한국플루트학회 제6회 정기연주회,대관,2018-07-08,2018-07-08,243
예술의전당 리사이틀홀,박고운 첼로 독주회,대관,2018-07-08,2018-07-08,323
예술의전당 리사이틀홀,권혜진 귀국 플루트 독주회,대관,2018-07-08,2018-07-08,234
예술의전당 오페라극장,뮤지컬 <웃는 남자>,대관,2018-07-08,2018-08-26,103389
예술의전당 콘서트홀,2018 제8회 연천DMZ국제음악제 8주년 기념음악회,대관,2018-07-08,2018-07-08,1713
예술의전당 IBK챔버홀,장애 비장애 통합 다원예술 콘서트,대관,2018-07-10,2018-07-10,364
예술의전당 리사이틀홀,차태현 트럼본 독주회,대관,2018-07-10,2018-07-10,160
예술의전당 콘서트홀,(사)뉴서울필하모닉 창단27주년 기념 정기연주회,대관,2018-07-10,2018-07-10,1123
예술의전당 한가람디자인미술관,이미 아직,대관,2018-07-10,2018-07-18,1237
예술의전당 IBK챔버홀,2018 코리안심포니오케스트라 실내악 시리즈 Ⅱ,대관,2018-07-11,2018-07-11,544
예술의전당 리사이틀홀,주동우 귀국 클라리넷 독주회,대관,2018-07-11,2018-07-11,160
예술의전당 콘서트홀,제6회 유럽오페라극장 주역가수 초청 오페라 갈라콘서트,대관,2018-07-11,2018-07-11,1553
예술의전당 IBK챔버홀,2018 클래식 스타 시리즈 - 테너 정호윤 & 소프라노 이명주,기획,2018-07-12,2018-07-12,431
예술의전당 리사이틀홀,강윤지 비올라 독주회,대관,2018-07-12,2018-07-12,187
예술의전당 콘서트홀,30년 달려오다 하성호와 서울팝스,대관,2018-07-12,2018-07-12,1793
예술의전당 콘서트홀,한화생명과 함께하는 예술의전당 11시콘서트(7월),기획,2018-07-12,2018-07-12,1788
예술의전당 IBK챔버홀,선화 PIANO 소사이어티 정기연주회,대관,2018-07-13,2018-07-13,500
예술의전당 리사이틀홀,김선옥 피아노 독주회-음악이 흐르는 피아노 VI,대관,2018-07-13,2018-07-13,167
예술의전당 콘서트홀,리오샴바달 - 경기필하모닉,대관,2018-07-13,2018-07-13,1007
예술의전당 한가람미술관,신카이마코토展  <별의 목소리>부터 <너의 이름은.>까지,대관,2018-07-13,2018-09-26,48532
예술의전당 IBK챔버홀,아즈앙상블 정기 연주회,대관,2018-07-14,2018-07-14,213
예술의전당 IBK챔버홀,헬로우샘오케스트라 기획콘서트,대관,2018-07-14,2018-07-14,520
예술의전당 리사이틀홀,서지원 플루트 독주회,대관,2018-07-14,2018-07-14,221
예술의전당 리사이틀홀,정담온 클라리넷 독주회,대관,2018-07-14,2018-07-14,190
예술의전당 IBK챔버홀,소프라노 양지영 리사이틀,대관,2018-07-15,2018-07-15,508
예술의전당 IBK챔버홀,앙상블 4PM 제2회 정기연주회,대관,2018-07-15,2018-07-15,222
예술의전당 리사이틀홀,한옥미 작곡 발표회,대관,2018-07-15,2018-07-15,28
예술의전당 리사이틀홀,제3회 누클레오 앙상블 정기연주회,대관,2018-07-15,2018-07-15,171
예술의전당 콘서트홀,2018 퀸 엘리자베스 콩쿠르 갈라 콘서트 인 서울,대관,2018-07-15,2018-07-15,1637
예술의전당 IBK챔버홀,앙상블 유니송 초청 연주회,대관,2018-07-17,2018-07-17,355
예술의전당 리사이틀홀,황지인 피아노 독주회,대관,2018-07-17,2018-07-17,239
예술의전당 콘서트홀,2018 교보 노블리에 콘서트,대관,2018-07-17,2018-07-17,2044
예술의전당 IBK챔버홀,2018 문화가 있는 날 SAC 아티스트 라운지(7월),기획,2018-07-18,2018-07-18,527
예술의전당 리사이틀홀,2018 조동현 클라리넷 독주회,대관,2018-07-18,2018-07-18,105
예술의전당 서울서예박물관,김세종민화컬렉션 - 판타지아 조선,기획,2018-07-18,2018-08-26,12241
예술의전당 콘서트홀,2018 교보 노블리에 콘서트,대관,2018-07-18,2018-07-18,2056
예술의전당 IBK챔버홀,서울챔버오케스트라 제92회 정기연주회,대관,2018-07-19,2018-07-19,358
예술의전당 리사이틀홀,손은정 피아노 독주회,대관,2018-07-19,2018-07-19,179
예술의전당 IBK챔버홀,한국문화예술위원회 공연예술창작산실 오작교 프로젝트,대관,2018-07-20,2018-07-20,393
예술의전당 리사이틀홀,이현주 플루트 독주회,대관,2018-07-20,2018-07-20,64
예술의전당 자유소극장,<똥방이와 리나>_예술의전당 어린이 가족 페스티벌,기획,2018-07-20,2018-07-29,3133
예술의전당 콘서트홀,KBS교향악단 제732회 정기연주회,대관,2018-07-20,2018-07-20,1136
예술의전당 IBK챔버홀,김유빈 플루트 리사이틀,대관,2018-07-21,2018-07-21,434
예술의전당 IBK챔버홀,제6회 나메(N.A.M.E.) 앙상블 정기연주회,대관,2018-07-21,2018-07-21,415
예술의전당 리사이틀홀,장우리 첼로 독주회,대관,2018-07-21,2018-07-21,239
예술의전당 리사이틀홀,최한결 귀국 피아노 독주회,대관,2018-07-21,2018-07-21,185
예술의전당 콘서트홀,신세계와 함께하는 2018 예술의전당 토요콘서트(7월),기획,2018-07-21,2018-07-21,1529
예술의전당 한가람디자인미술관,오! 에르베 튈레 색색깔깔展,대관,2018-07-21,2018-10-21,104367
예술의전당 IBK챔버홀,이신규 비올라 독주회,대관,2018-07-22,2018-07-22,255
예술의전당 IBK챔버홀,서울 나눔 클라리넷 앙상블 창단 10주년 기념음악회,대관,2018-07-22,2018-07-22,511
예술의전당 리사이틀홀,김수지 오보에 독주회,대관,2018-07-22,2018-07-22,121
예술의전당 리사이틀홀,이지현 피아노 독주회,대관,2018-07-22,2018-07-22,265
예술의전당 콘서트홀,프레디 켐프 피아노 리사이틀,대관,2018-07-22,2018-07-22,725
예술의전당 자유소극장,<평강공주와 온달바보>_예술의전당 어린이 가족 페스티벌,기획,2018-07-31,2018-08-12,4244
예술의전당 서울서예박물관,원곡서예상 40주년 기념전,기획,2018-08-06,2018-08-19,2116
예술의전당 IBK챔버홀,현대음악앙상블 소리 2018 기획연주회,대관,2018-08-07,2018-08-07,128
예술의전당 리사이틀홀,박해미 귀국 플루트 독주회,대관,2018-08-07,2018-08-07,229
예술의전당 콘서트홀,더 멘즈 콰이어 창단 10주년 기념음악회,대관,2018-08-07,2018-08-07,1722
예술의전당 IBK챔버홀,곤지암 우드윈드 페스티벌 2018,대관,2018-08-08,2018-08-08,333
예술의전당 리사이틀홀,조혜정 피아노 독주회,대관,2018-08-08,2018-08-08,247
예술의전당 콘서트홀,달빛의 선율,대관,2018-08-08,2018-08-08,1020
예술의전당 IBK챔버홀,한국을 빛내는 목소리,대관,2018-08-09,2018-08-09,340
예술의전당 리사이틀홀,권수미 유지수 피아노 두오 리사이틀,대관,2018-08-09,2018-08-09,198
예술의전당 콘서트홀,(사)서울오케스트라 이음콘서트,대관,2018-08-09,2018-08-09,989
예술의전당 콘서트홀,한화생명과 함께하는 예술의전당 11시콘서트(8월),기획,2018-08-09,2018-08-09,2145
예술의전당 리사이틀홀,최아름 귀국 오보에 독주회,대관,2018-08-10,2018-08-10,148
예술의전당 콘서트홀,Club M  클럽 엠   La Belle Epoque : 새로운 시대,대관,2018-08-10,2018-08-10,1191
예술의전당 IBK챔버홀,수다 플루트 플러스,대관,2018-08-11,2018-08-11,220
예술의전당 IBK챔버홀,코리아목관앙상블 2018 정기연주회_영상과 해설이 있는 여름 음악여행 시리즈,대관,2018-08-11,2018-08-11,207
예술의전당 리사이틀홀,김진호 색소폰 독주회,대관,2018-08-11,2018-08-11,141
예술의전당 리사이틀홀,해설이 있는 청소년 음악회 감탄사 시리즈 4,대관,2018-08-11,2018-08-11,339
예술의전당 콘서트홀,팬아시아필하모니아와 음악칼럼니스트 장일범이 함께 하는 세계음악여행,대관,2018-08-11,2018-08-11,1390
예술의전당 IBK챔버홀,"베이스 바리톤 김종국, 첼리스트 장은령의 부부싸움콘서트 투게더 II",대관,2018-08-12,2018-08-12,232
예술의전당 IBK챔버홀,2018 이럴때 이런음악 15주년 기념 해설이 있는 청소년을 위한 음악회,대관,2018-08-12,2018-08-12,380
예술의전당 리사이틀홀,변진 튜바 귀국 독주회,대관,2018-08-12,2018-08-12,240
예술의전당 리사이틀홀,해설이 있는 청소년 음악회 감탄사 시리즈 5,대관,2018-08-12,2018-08-12,327
예술의전당 콘서트홀,여름방학 해설이 있는 청소년 음악회7,대관,2018-08-12,2018-08-12,2385
예술의전당 IBK챔버홀,스누아첼로앙상블 정기연주회 IV,대관,2018-08-14,2018-08-14,480
예술의전당 리사이틀홀,박동석 귀국 바이올린 독주회,대관,2018-08-14,2018-08-14,210
예술의전당 자유소극장,<빅토리아의 100번째 생일>_예술의전당 어린이 가족 페스티벌,기획,2018-08-14,2018-08-26,2744
예술의전당 콘서트홀,목프로덕션 여름밤 음악회 <더 클래식: 바흐>,대관,2018-08-14,2018-08-14,1547
예술의전당 IBK챔버홀,2018 이럴때 이런음악 15주년기념 해설이 있는 청소년을 위한 음악회,대관,2018-08-15,2018-08-15,471
예술의전당 리사이틀홀,서울클라리넷 앙상블과 함께하는 청소년음악회,대관,2018-08-15,2018-08-15,203
예술의전당 콘서트홀,2018 한민족합창축제,대관,2018-08-15,2018-08-15,1330
예술의전당 IBK챔버홀,오케스트라 앙상블 서울 OES의 베토벤 시리즈 I (2018-2020),대관,2018-08-16,2018-08-16,459
예술의전당 리사이틀홀,장진선 귀국 바이올린 독주회,대관,2018-08-16,2018-08-16,311
예술의전당 콘서트홀,2018 한민족합창축제,대관,2018-08-16,2018-08-16,942
예술의전당 IBK챔버홀,에스 솔로이스츠 제3회 정기연주회,대관,2018-08-17,2018-08-17,365
예술의전당 리사이틀홀,김지현 작곡발표회 - 점이 움직이는 자리,대관,2018-08-17,2018-08-17,118
예술의전당 IBK챔버홀,매직피아노 앤 쇼팽쇼츠,대관,2018-08-18,2018-08-18,411
예술의전당 IBK챔버홀,조성현 플루트 리사이틀,대관,2018-08-18,2018-08-18,414
예술의전당 리사이틀홀,윤보라 귀국 클라리넷 독주회,대관,2018-08-18,2018-08-18,199
예술의전당 리사이틀홀,바이올리니스트 변예진＆박경화 듀오 리사이틀,대관,2018-08-18,2018-08-18,171
예술의전당 콘서트홀,신세계와 함께하는 2018 예술의전당 토요콘서트(8월),기획,2018-08-18,2018-08-18,1485
예술의전당 콘서트홀,제26회 유나이티드 필하모닉 오케스트라와 함께하는 가족음악회,대관,2018-08-18,2018-08-18,1895
예술의전당 IBK챔버홀,카메라타 안티콰 서울이 전하는 바로크 음악 이야기 ⅩⅣ,대관,2018-08-19,2018-08-19,408
예술의전당 리사이틀홀,김수현 피아노 독주회,대관,2018-08-19,2018-08-19,186
예술의전당 리사이틀홀,오병철 플루트 독주회,대관,2018-08-19,2018-08-19,205
예술의전당 IBK챔버홀,비르투오조 하피스트 엠마누엘 세송,대관,2018-08-21,2018-08-21,564
예술의전당 리사이틀홀,김지원 바이올린 독주회,대관,2018-08-21,2018-08-21,83
예술의전당 콘서트홀,2018 라벨라 시그니처 시리즈 그랜드 갈라 1,대관,2018-08-21,2018-08-21,1449
예술의전당 리사이틀홀,한지희 귀국 비올라 독주회,대관,2018-08-22,2018-08-22,311
예술의전당 콘서트홀,제16회 코리아니쉬 플루트 오케스트라 정기연주회,대관,2018-08-22,2018-08-22,1791
예술의전당 CJ 토월극장,<피노키오>_예술의전당 어린이 가족 페스티벌,기획,2018-08-23,2018-09-02,4486
예술의전당 IBK챔버홀,토너스 트리오 고전과 낭만 사이 I,대관,2018-08-23,2018-08-23,213
예술의전당 리사이틀홀,국제교류초청 프리즘 앙상블 제1회 정기연주회 하나되어,대관,2018-08-23,2018-08-23,259
예술의전당 콘서트홀,KBS교향악단 제733회 정기연주회,대관,2018-08-23,2018-08-23,1773
예술의전당 IBK챔버홀,메조 소프라노 김선정 독창회,대관,2018-08-24,2018-08-24,281
예술의전당 리사이틀홀,신미정 피아노 독주회,대관,2018-08-24,2018-08-24,165
예술의전당 콘서트홀,KBS교향악단 제733회 정기연주회-기부콘서트,대관,2018-08-24,2018-08-24,1679
예술의전당 IBK챔버홀,발트 앙상블 아티스트 시리즈 2,대관,2018-08-25,2018-08-25,566
예술의전당 IBK챔버홀,소프라노 이현민과 함께하는 음악극 시리즈 I - Menotti,대관,2018-08-25,2018-08-25,168
예술의전당 리사이틀홀,김상애 플루트 독주회,대관,2018-08-25,2018-08-25,315
예술의전당 리사이틀홀,SU Camerata 정기연주회,대관,2018-08-25,2018-08-25,102
예술의전당 신세계스퀘어 야외무대,2018 예술의전당 가곡의 밤_SAC CUBE 2018,기획,2018-08-25,2018-08-26,5000
예술의전당 콘서트홀,서울윈드앙상블 제101회 정기연주회,대관,2018-08-25,2018-08-25,1696
예술의전당 IBK챔버홀,앙상블 홀츠 제7회 정기연주회,대관,2018-08-26,2018-08-26,150
예술의전당 리사이틀홀,박혜진 바이올린 독주회,대관,2018-08-26,2018-08-26,133
예술의전당 리사이틀홀,정민경 피아노 독주회 Variations,대관,2018-08-26,2018-08-26,236
예술의전당 콘서트홀,애니메이션 OST 어벤져스 페스티벌,대관,2018-08-26,2018-08-26,1714
예술의전당 IBK챔버홀,KCO 트로이카콘서트 시리즈 20,대관,2018-08-28,2018-08-28,399
예술의전당 리사이틀홀,로랑까바소 ＆ 이교은 듀오 콘서트,대관,2018-08-28,2018-08-28,280
예술의전당 콘서트홀,아리랑코러스 서울 제3회 정기연주회 -칸타타 한강,대관,2018-08-28,2018-08-28,1217
예술의전당 IBK챔버홀,2018 문화가 있는 날 SAC 아티스트 라운지(8월),기획,2018-08-29,2018-08-29,523
예술의전당 리사이틀홀,이수민 비올라 독주회,대관,2018-08-29,2018-08-29,124
예술의전당 자유소극장,김삼진의 사자의 서,대관,2018-08-29,2018-08-30,380
예술의전당 IBK챔버홀,알테무지크서울 제16회 정기연주회_비발디의 사계 우리의 사계,대관,2018-08-30,2018-08-30,417
예술의전당 리사이틀홀,제3회 클라쎄아트 정기연주회,대관,2018-08-30,2018-08-30,116
예술의전당 서울서예박물관,2018 서예초대작가전,대관,2018-08-30,2018-09-05,888
예술의전당 콘서트홀,숭실OB남성합창단 창단 45주년 제38회 정기연주회,대관,2018-08-30,2018-08-30,1007
예술의전당 IBK챔버홀,유터피 목관오중주단 제13회 정기연주회,대관,2018-08-31,2018-08-31,233
예술의전당 리사이틀홀,브람스를 좋아하세요... 비올리스트 임요섭 독주회,대관,2018-08-31,2018-08-31,208
예술의전당 콘서트홀,포스메가남성합창단 제27회 정기연주회,대관,2018-08-31,2018-08-31,1359
예술의전당 IBK챔버홀,테너 이영화 독창회,대관,2018-09-01,2018-09-01,316
예술의전당 IBK챔버홀,최용기 클라리넷 독주회,대관,2018-09-01,2018-09-01,296
예술의전당 리사이틀홀,이보경 바이올린 독주회,대관,2018-09-01,2018-09-01,264
예술의전당 리사이틀홀,베토벤 바이올린 소나타 전곡시리즈 I,대관,2018-09-01,2018-09-01,187
예술의전당 신세계스퀘어 야외무대,2018 예술의전당 가곡의 밤_SAC CUBE 2018,기획,2018-09-01,2018-09-01,3000
예술의전당 콘서트홀,[창단 30주년 기념]부천필하모닉오케스트라 베스트 클래식 시리즈 Ⅲ_리스트와 베를리오즈,대관,2018-09-01,2018-09-01,1124
예술의전당 IBK챔버홀,서울시향 2018 실내악 시리즈 V,대관,2018-09-02,2018-09-02,314
예술의전당 IBK챔버홀,KCO 스트링 콰르텟 제17회 정기연주회,대관,2018-09-02,2018-09-02,340
예술의전당 리사이틀홀,이송희 첼로 독주회,대관,2018-09-02,2018-09-02,170
예술의전당 리사이틀홀,박종화 피아노 독주회,대관,2018-09-02,2018-09-02,218
예술의전당 콘서트홀,정명훈 & 원 코리아 오케스트라 <평화콘서트>,대관,2018-09-02,2018-09-02,1698
예술의전당 IBK챔버홀,소프라노 박경신 독창회 H.Wolf&G.Mahler 가곡의 밤,대관,2018-09-04,2018-09-04,219
예술의전당 리사이틀홀,계명선 피아노 독주회,대관,2018-09-04,2018-09-04,289
예술의전당 콘서트홀,영혼을 울리는 음악회 V,대관,2018-09-04,2018-09-04,1315
예술의전당 CJ 토월극장,2018 K-Ballet World 월드발레스타 갈라,대관,2018-09-05,2018-09-06,899
예술의전당 IBK챔버홀,피아노듀오 베리오자 귀국 리사이틀,대관,2018-09-05,2018-09-05,240
예술의전당 리사이틀홀,The Artist,대관,2018-09-05,2018-09-05,70
예술의전당 콘서트홀,조수미 콘서트 One Night in Paris #1,대관,2018-09-05,2018-09-05,2389
예술의전당 IBK챔버홀,배장흠과 친구들 콘서트,대관,2018-09-06,2018-09-06,279
예술의전당 리사이틀홀,피아니스트 정다슬 초청 독주회,대관,2018-09-06,2018-09-06,110
예술의전당 오페라극장,국립오페라단 코지 판 투테,대관,2018-09-06,2018-09-09,3947
예술의전당 자유소극장,국립현대무용단 스텝업,대관,2018-09-06,2018-09-09,796
예술의전당 IBK챔버홀,베이스 손혜수 리사이틀,대관,2018-09-07,2018-09-07,384
예술의전당 리사이틀홀,김나영 피아노 독주회 내 마음의 보석상자 X,대관,2018-09-07,2018-09-07,208
예술의전당 서울서예박물관,제15회한중일대한민국동양서예대전,대관,2018-09-07,2018-09-16,1333
예술의전당 콘서트홀,서울시향 2018 리오넬 브랑기에의 프로코피에프,대관,2018-09-07,2018-09-07,1228
예술의전당 CJ 토월극장,발레 스페셜 갈라,대관,2018-09-08,2018-09-09,883
예술의전당 IBK챔버홀,독일 만하임 챔버오케스트라 내한공연,대관,2018-09-08,2018-09-08,339
예술의전당 IBK챔버홀,2018 문화햇살콘서트 - 음악이 나눔이 되는 콘서트,기획,2018-09-08,2018-09-08,527
예술의전당 리사이틀홀,양경아 바이올린 독주회,대관,2018-09-08,2018-09-08,150
예술의전당 리사이틀홀,트리오 알투스 정기연주회,대관,2018-09-08,2018-09-08,252
